case_id,case_text_value_type,case_text,case_source,case_type,case_transaction_type,case_status,case_priority_level,date_time_created,date_time_closed,customer_tier,RecordingId,SpeakerId,SegmentDuration,Domain,SampleRate,BitDepth,Role,IsNative,Age,Gender,Country,Accent,MainAudioFile,AudioFile
311613,Single message,Na tungkol po dito ay posible po ito at hingin ko na lamang po ang inyo pong buong pangalan,Phone,Loans,Request,Assigned,Medium,2024-01-26T14:57:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:6.400,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\167_f6923290-fc2f-417c-899a-db303f0b2402.wav
311614,Single message,[filler/] Maraming salamat po at hingin ko na rin po ang inyo pong [eng_start/] member I. D. number [eng_end/] [n_s/],Phone,Loans,Request,Assigned,Medium,2024-01-26T14:58:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:5.871,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\168_f6923290-fc2f-417c-899a-db303f0b2402.wav
311615,Single message,[filler/] [eng_start/] One two three four five six [eng_end/],Phone,Loans,Request,Assigned,Medium,2024-01-26T14:59:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:2.615,insurance,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\169_f6923290-fc2f-417c-899a-db303f0b2402.wav
311616,Single message,[eng_start/] Okay [eng_end/] po maraming salamat po [filler/] kumpirmahin ko na p- din po na na-access ko na po ang [eng_start/] account [eng_end/] at ipakumpirma ko lamang po sa inyo pong [eng_start/] address [eng_end/] ng kanyang tirahan,Phone,Loans,Request,Assigned,Medium,2024-01-26T15:00:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:14.474,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\170_f6923290-fc2f-417c-899a-db303f0b2402.wav
311617,Single message,[filler/] Kasi ano pala lumipat na ako may bago na akong [eng_start/] address [eng_end/],Phone,Loans,Request,Assigned,Medium,2024-01-26T15:01:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:4.070,insurance,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\171_f6923290-fc2f-417c-899a-db303f0b2402.wav
311618,Single message,[filler/] Ganun po ba Pwede ko po bang mahingi ang bagong [eng_start/] address [eng_end/],Phone,Loans,Request,Assigned,Medium,2024-01-26T15:02:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:3.494,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\172_f6923290-fc2f-417c-899a-db303f0b2402.wav
311619,Single message,"[filler/] At [eng_start/] two zero eight [eng_end/] ""Rizal [eng_start/] Avenue Extension [eng_end/] Caloocan""",Phone,Loans,Request,Assigned,Medium,2024-01-26T15:03:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:4.656,insurance,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\173_f6923290-fc2f-417c-899a-db303f0b2402.wav
311620,Single message,[filler/] Kumpirmahin ko lang po na gusto niyo pong palitan ang [eng_start/] beneficiary [eng_end/] sa inyo pong [eng_start/] policy [eng_end/],Phone,Loans,Request,Assigned,Medium,2024-01-26T15:04:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:7.114,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\174_f6923290-fc2f-417c-899a-db303f0b2402.wav
311621,Single message,[filler/] Hingin ko na lang po ang buong pangalan na gusto nyong maging bagong [eng_start/] beneficiary [eng_end/],Phone,Loans,Request,Assigned,Medium,2024-01-26T15:05:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:6.049,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\175_f6923290-fc2f-417c-899a-db303f0b2402.wav
311622,Single message,At hingin ko na rin po kung ano po ang relasyon sa taong ito [n_s/],Phone,Loans,Inquiry,Assigned,Medium,2024-01-26T15:06:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:5.375,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\176_f6923290-fc2f-417c-899a-db303f0b2402.wav
311623,Single message,at hingin ko na rin po ang [eng_start/] address [eng_end/] sa koreo ng [eng_start/] beneficiary [eng_end/],Phone,Loans,Request,Assigned,Medium,2024-01-26T15:07:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:3.848,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\177_f6923290-fc2f-417c-899a-db303f0b2402.wav
311624,Single message,"[filler/] Pareho lng din nung sa akin [eng_start/] two zero eight [eng_end/] ""Rizal [eng_start/] Avenue Extension [eng_end/] Caloocan""",Phone,Loans,Request,Assigned,Medium,2024-01-26T15:08:00+08:00,,Mid,f6923290-fc2f-417c-899a-db303f0b2402,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:4.817,insurance,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\178_f6923290-fc2f-417c-899a-db303f0b2402.wav
311625,Single message,[eng_start/] Okay [eng_end/] po [filler/] Kumpirmahan ko po na naidagdag na po ang [eng_start/] beneficiary [eng_end/] sa inyo pong [eng_start/] policy [eng_end/],Phone,Loans,Request,Closed,Medium,2024-01-26T15:09:00+08:00,2024-01-26T15:10:00+08:00,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:5.488,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\179_f6923290-fc2f-417c-899a-db303f0b2402.wav
311626,Single message,[n_s/] [filler/] Sige salamat tanong ko lang san ba pwedeng i-review yung [eng_start/] policy online [eng_end/],Phone,Loans,Inquiry,Closed,Medium,2024-01-26T15:10:00+08:00,2024-01-26T15:11:00+08:00,Mid,f6923290-fc2f-417c-899a-db303f0b2402,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:5.127,insurance,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\180_f6923290-fc2f-417c-899a-db303f0b2402.wav
311627,Single message,[filler/] [n_s/] Pwede niyo pong mai-review ang inyo pong [eng_start/] policy [eng_end/] sa isang [eng_start/] website [eng_end/] Kayo po ay magla-log in dito at pag po ito ay nakapag-log in na [filler/] makikita niyo po dito na may nakalagay po doon kung saan na pwede niyo pong makita o i-review ang inyo pong [n_s/] [eng_start/] policy [eng_end/],Phone,Loans,Inquiry,Closed,Medium,2024-01-26T15:11:00+08:00,2024-01-26T15:12:00+08:00,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:21.950,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\181_f6923290-fc2f-417c-899a-db303f0b2402.wav
311628,Single message,[filler/] Sige sige naunawaan ko salamat,Phone,Loans,Inquiry,Closed,Medium,2024-01-26T15:13:00+08:00,2024-01-26T15:14:00+08:00,Mid,f6923290-fc2f-417c-899a-db303f0b2402,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:2.164,insurance,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\182_f6923290-fc2f-417c-899a-db303f0b2402.wav
311629,Single message,[filler/] Meron pa po ba akong maitutulong sa inyo,Phone,Loans,Inquiry,Closed,Medium,2024-01-26T15:14:00+08:00,2024-01-26T15:15:00+08:00,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:2.850,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\183_f6923290-fc2f-417c-899a-db303f0b2402.wav
311630,Single message,[n_s/] [filler/] Wala na [eng_start/] okay [eng_end/] na ako [filler/] maraming salamat sa lahat ng impormasyon na binigay mo napakalaking tulong para sa akin [n_s/],Phone,Loans,Inquiry,Closed,Medium,2024-01-26T15:15:00+08:00,2024-01-26T15:16:00+08:00,Mid,f6923290-fc2f-417c-899a-db303f0b2402,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:11.721,insurance,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\184_f6923290-fc2f-417c-899a-db303f0b2402.wav
311631,Single message,[filler/] Ganun po ba maraming salamat naman po [filler/] gusto ko lamang po kayong tanungin kung gusto niyo po bang sumagot sa isang [eng_start/] survey [eng_end/] [n_s/],Phone,Loans,Inquiry,Closed,Medium,2024-01-26T15:16:00+08:00,2024-01-26T15:17:00+08:00,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:10.460,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\185_f6923290-fc2f-417c-899a-db303f0b2402.wav
311632,Single message,[filler/] Si- pwede naman pero kasi marami akong gagawin mamaya [filler/] sobrang tagal ba or gaano katagal ba ang pagsagot ng [eng_start/] survey [eng_end/] na yan,Phone,Loans,Inquiry,Closed,Medium,2024-01-26T15:17:00+08:00,2024-01-26T15:18:00+08:00,Mid,f6923290-fc2f-417c-899a-db303f0b2402,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:9.876,insurance,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\186_f6923290-fc2f-417c-899a-db303f0b2402.wav
311633,Single message,[filler/] Kung tatantsahin po ito po ay hindi aabot ng isang oras na [eng_start/] survey [eng_end/] Ito po ay aabot lamang ng dalawampung minuto,Phone,Loans,Inquiry,Closed,Medium,2024-01-26T15:19:00+08:00,2024-01-26T15:20:00+08:00,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:9.206,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\187_f6923290-fc2f-417c-899a-db303f0b2402.wav
311634,Single message,[filler/] Sige sige [filler/] Subukan kong sagutin yung [eng_start/] survey [eng_end/] [filler/] Maraming salamat ulit sa iyong tulong [filler/] Napakalaking tulong para sa akin,Phone,Loans,Inquiry,Closed,Medium,2024-01-26T15:20:00+08:00,2024-01-26T15:21:00+08:00,Mid,f6923290-fc2f-417c-899a-db303f0b2402,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:10.056,insurance,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\188_f6923290-fc2f-417c-899a-db303f0b2402.wav
311635,Single message,[filler/] Mabuti naman po kung ganun Maraming salamat po ulit sa pagtawag at paalam [n_s/],Phone,Loans,Inquiry,Closed,Medium,2024-01-26T15:21:00+08:00,2024-01-26T15:22:00+08:00,Mid,f6923290-fc2f-417c-899a-db303f0b2402,2A49118A-FAB0-44B4-B8D0-AC187E74D471,00:00:5.696,insurance,8000,16,agent,True,33,Female,Philippines,National Capital Region (Metro Manila),Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\189_f6923290-fc2f-417c-899a-db303f0b2402.wav
311636,Single message,paalam mag ingat ka palagi Salamat ng marami,Phone,Deposits,Inquiry,New,Low,2024-01-26T15:23:00+08:00,,Low,f6923290-fc2f-417c-899a-db303f0b2402,282875DE-0DE9-4AD6-AB7C-3CC179026141,00:00:3.152,insurance,8000,16,customer,True,35,Male,Philippines,Guimaras,Audio/f6923290-fc2f-417c-899a-db303f0b2402.wav,sliced_audio\190_f6923290-fc2f-417c-899a-db303f0b2402.wav
371241,Single message,"magandang umaga maraming salamat sa pagtawag sa ""A. B. C. Retail"" ano po ang aking maipaglilingkod",Phone,Deposits,Inquiry,New,Low,2024-01-26T15:24:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:5.656,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\0_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371242,Single message,[n_s/] [filler/] Magandang umaga po [n_s/] [filler/] Hingi lang po sana ko ng [eng_start/] update [eng_end/] sa [eng_start/] account [eng_end/] ko po,Phone,Deposits,Inquiry,New,Low,2024-01-26T15:24:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,18A5C5AC-610D-4044-A2E4-F4AC8616EEB2,00:00:14.697,retail,8000,16,customer,True,28,Male,Philippines,Cavite,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\1_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371243,Single message,[filler/] wala pong anuman [eng_start/] sir [eng_end/] matutulungan ko po kayo ano po ang inyong unang pangalan at apelyido,Phone,Deposits,Inquiry,Assigned,Low,2024-01-26T15:25:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:7.499,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\2_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371244,Single message,"[n_s/] ""Luis Cortez"" po ""Luis Cortez"" at ""Gmail"" dot com po",Phone,Deposits,Inquiry,Assigned,Low,2024-01-26T15:26:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,18A5C5AC-610D-4044-A2E4-F4AC8616EEB2,00:00:11.416,retail,8000,16,customer,True,28,Male,Philippines,Cavite,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\3_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371245,Single message,"[eng_start/] mister [eng_end/] ""Cortez"" ano po ang inyong [eng_start/] email address [eng_end/]",Phone,Deposits,Inquiry,Assigned,Low,2024-01-26T15:27:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:2.955,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\4_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371246,Single message,"Maraming salamat po [n_s/] [filler/] Ano po ang [n_s/] maitutulong ko sa inyo [eng_start/] mister [eng_end/] ""Cortez""",Phone,Deposits,Inquiry,Assigned,Low,2024-01-26T15:28:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:9.307,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\5_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371247,Single message,[n_s/] [filler/] gusto ko po sanang ipabago yung [eng_start/] address [eng_end/] ko sa [eng_start/] file [eng_end/] kase lilipat na po kasi ako ng tirahan,Phone,Deposits,Request,Assigned,Low,2024-01-26T15:29:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,18A5C5AC-610D-4044-A2E4-F4AC8616EEB2,00:00:7.758,retail,8000,16,customer,True,28,Male,Philippines,Cavite,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\6_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371248,Single message,[n_s/] Wala pong anuman [filler/] pupwede po bang mahingi ang lumang [eng_start/] address [eng_end/] na na andito po sa aming,Phone,Deposits,Request,Assigned,Low,2024-01-26T15:30:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:7.508,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\7_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371249,Single message,"[n_s/] [filler/] Sa ""Biñan Laguna"" po [n_s/] ""Biñan Laguna"" po yung lumang [eng_start/] address [eng_end/] nun",Phone,Deposits,Request,Assigned,Low,2024-01-26T15:31:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,18A5C5AC-610D-4044-A2E4-F4AC8616EEB2,00:00:9.950,retail,8000,16,customer,True,28,Male,Philippines,Cavite,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\8_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371250,Single message,[filler/] [eng_start/] okay [eng_end/] po [n_s/] [filler/] nakita [uni/] at [uni/] at ano po ang inyong bagong [eng_start/] address sir [eng_end/],Phone,Deposits,Request,Assigned,Low,2024-01-26T15:32:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:10.566,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\9_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371251,Single message,"dito na po ako sa ""G. M. A. Cavite""",Phone,Deposits,Request,Assigned,Low,2024-01-26T15:33:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,18A5C5AC-610D-4044-A2E4-F4AC8616EEB2,00:00:2.152,retail,8000,16,customer,True,28,Male,Philippines,Cavite,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\10_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371252,Single message,"[eng_start/] Okay [eng_end/] maraming salamat po [eng_start/] so [eng_end/] ang inyo pong lumang [eng_start/] address [eng_end/] ay sa ""Biñan Laguna"" at ang inyo pong bagong address sa ""G. M. A . Cavite"" tama po [n_s/]",Phone,Deposits,Request,Assigned,Low,2024-01-26T15:34:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:13.143,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\11_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371253,Single message,[n_s/] Opo [filler/] Baka po kasi nawala po yung [eng_start/] gear [eng_end/] dahil nga po [filler/] sa paglipat ko,Phone,Deposits,Complaint,Assigned,Low,2024-01-26T15:35:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,18A5C5AC-610D-4044-A2E4-F4AC8616EEB2,00:00:15.827,retail,8000,16,customer,True,28,Male,Philippines,Cavite,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\12_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371254,Single message,Ma-update ko na po iyon sa inyong [eng_start/] account [eng_end/],Phone,Deposits,Request,Assigned,Low,2024-01-26T15:36:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:2.473,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\13_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371255,Single message,[filler/] [eng_start/] Sir [eng_end/] [filler/] aalukin ko na rin po kayo na mag-sign up [filler/] para po sa walang papel na pagsingil para po hindi na po kayo mahirapan sa susunod,Phone,Deposits,Request,Assigned,Low,2024-01-26T15:37:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:10.255,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\14_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371256,Single message,[n_s/] [filler/] Sige po,Phone,Deposits,Request,Assigned,Low,2024-01-26T15:38:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,18A5C5AC-610D-4044-A2E4-F4AC8616EEB2,00:00:2.623,retail,8000,16,customer,True,28,Male,Philippines,Cavite,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\15_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371257,Single message,[filler/] [n_s/] [eng_start/] sir [eng_end/] kumpirmahin ko lang no na ang mga [eng_start/] bill [eng_end/] ay i-email sa inyo i-email po ngayon,Phone,Deposits,Request,Assigned,Low,2024-01-26T15:39:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:11.238,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\16_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371258,Single message,[n_s/] [filler/] [filler/] [eng_start/] Okay [eng_end/] po [filler/] tanong ko lang po kasi may nawawalang [eng_start/] bill [eng_end/] yung sa nawawalang [eng_start/] bill [eng_end/] po [filler/] pano po kaya iyon,Phone,Deposits,Complaint,Assigned,Low,2024-01-26T15:40:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,18A5C5AC-610D-4044-A2E4-F4AC8616EEB2,00:00:15.171,retail,8000,16,customer,True,28,Male,Philippines,Cavite,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\17_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371259,Single message,[n_s/] Ano po [eng_start/] sir [eng_end/] [n_s/],Phone,Deposits,Complaint,Assigned,Low,2024-01-26T15:41:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:2.918,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\18_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371260,Single message,[n_s/] [eng_start/] okay sir [eng_end/] pepwede pong macheck niyo yung [eng_start/] email [eng_end/] niyo ngayon para po makasigurado po kayo na na makasigurado po tayo na natanggap niyo ito [n_s/],Phone,Deposits,Complaint,Assigned,Low,2024-01-26T15:42:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:14.768,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\19_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371261,Single message,[n_s/] Natanggap niyo- [eng_start/] Okay [eng_end/] po maraming salamat [eng_start/] sir [eng_end/] May kailangan pa po ba kayo [eng_start/] sir [eng_end/],Phone,Deposits,Complaint,Assigned,Low,2024-01-26T15:43:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:13.688,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\20_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371262,Single message,[n_s/] [eng_start/] Okay [eng_end/] na po natanggap ko na po [eng_start/] ma'am [eng_end/] [uni/],Phone,Deposits,Complaint,Assigned,Low,2024-01-26T15:43:00+08:00,,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,18A5C5AC-610D-4044-A2E4-F4AC8616EEB2,00:00:2.254,retail,8000,16,customer,True,28,Male,Philippines,Cavite,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\21_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371263,Single message,[n_s/] [filler/] Wala na po [eng_start/] ma'am [eng_end/] Maraming salamat po [n_s/],Phone,Deposits,Complaint,Closed,Low,2024-01-26T15:44:00+08:00,2024-01-26T15:45:00+08:00,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,18A5C5AC-610D-4044-A2E4-F4AC8616EEB2,00:00:7.060,retail,8000,16,customer,True,28,Male,Philippines,Cavite,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\22_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
371264,Single message,[n_s/] [eng_start/] okay sir [eng_end/] matapos po ng tawag na ito magkakaroon po ng maikling [eng_start/] survey [eng_end/] [n_s/] ukol po sa serbisyo na [filler/] ng tawag [filler/] na ito ngayon at [n_s/] [filler/],Phone,Deposits,Complaint,Closed,Low,2024-01-26T15:45:00+08:00,2024-01-26T15:46:00+08:00,Low,0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1,7C995739-18AF-4AA4-B492-E1EE6B431491,00:00:16.828,retail,8000,16,agent,True,36,Female,Philippines,Rizal,Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav,sliced_audio\23_0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav
